"Dist Code","Year","State Code","State Name","Dist Name","Crop Name","Area (1000 ha)"
154,1971,10,"Rajasthan","Jhalawar","Onions",0.18
154,1971,10,"Rajasthan","Jhalawar","Potatoes",0.06
154,1971,10,"Rajasthan","Jhalawar","Vegetables",0.57
154,1972,10,"Rajasthan","Jhalawar","Fodder",1.77
154,1972,10,"Rajasthan","Jhalawar","Fruits",0.25
154,1972,10,"Rajasthan","Jhalawar","Onions",0.17
154,1972,10,"Rajasthan","Jhalawar","Potatoes",0.04
154,1972,10,"Rajasthan","Jhalawar","Vegetables",0.66
154,1973,10,"Rajasthan","Jhalawar","Fodder",1.86
154,1973,10,"Rajasthan","Jhalawar","Fruits",0.27
154,1973,10,"Rajasthan","Jhalawar","Onions",0.19
154,1973,10,"Rajasthan","Jhalawar","Potatoes",0.04
154,1973,10,"Rajasthan","Jhalawar","Vegetables",0.73
154,1974,10,"Rajasthan","Jhalawar","Fodder",2.18
154,1974,10,"Rajasthan","Jhalawar","Fruits",0.24
154,1974,10,"Rajasthan","Jhalawar","Onions",0.19
154,1974,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,1974,10,"Rajasthan","Jhalawar","Vegetables",0.82
154,1975,10,"Rajasthan","Jhalawar","Fodder",4.98
154,1975,10,"Rajasthan","Jhalawar","Fruits",0.3
154,1975,10,"Rajasthan","Jhalawar","Onions",0.15
154,1975,10,"Rajasthan","Jhalawar","Potatoes",0.06
154,1975,10,"Rajasthan","Jhalawar","Vegetables",0.88
154,1976,10,"Rajasthan","Jhalawar","Fodder",4.3
154,1976,10,"Rajasthan","Jhalawar","Fruits",0.52
154,1976,10,"Rajasthan","Jhalawar","Onions",0.16
154,1976,10,"Rajasthan","Jhalawar","Potatoes",0.03
154,1976,10,"Rajasthan","Jhalawar","Vegetables",0.88
154,1977,10,"Rajasthan","Jhalawar","Fodder",2.75
154,1977,10,"Rajasthan","Jhalawar","Fruits",0.57
154,1977,10,"Rajasthan","Jhalawar","Onions",0.23
154,1977,10,"Rajasthan","Jhalawar","Potatoes",0.09
154,1977,10,"Rajasthan","Jhalawar","Vegetables",0.85
154,1978,10,"Rajasthan","Jhalawar","Fodder",2.66
154,1978,10,"Rajasthan","Jhalawar","Fruits",0.49
154,1978,10,"Rajasthan","Jhalawar","Onions",0.2
154,1978,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,1978,10,"Rajasthan","Jhalawar","Vegetables",0.86
154,1979,10,"Rajasthan","Jhalawar","Fodder",3.41
154,1979,10,"Rajasthan","Jhalawar","Fruits",0.46
154,1979,10,"Rajasthan","Jhalawar","Onions",0.2
154,1979,10,"Rajasthan","Jhalawar","Potatoes",0.06
154,1979,10,"Rajasthan","Jhalawar","Vegetables",0.89
154,1980,10,"Rajasthan","Jhalawar","Fodder",2.37
154,1980,10,"Rajasthan","Jhalawar","Fruits",0.56
154,1980,10,"Rajasthan","Jhalawar","Onions",0.21
154,1980,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,1980,10,"Rajasthan","Jhalawar","Vegetables",0.94
154,1981,10,"Rajasthan","Jhalawar","Fodder",1.99
154,1981,10,"Rajasthan","Jhalawar","Fruits",0.39
154,1981,10,"Rajasthan","Jhalawar","Onions",0.3
154,1981,10,"Rajasthan","Jhalawar","Potatoes",0.08
154,1981,10,"Rajasthan","Jhalawar","Vegetables",1.04
154,1982,10,"Rajasthan","Jhalawar","Fodder",2.59
154,1982,10,"Rajasthan","Jhalawar","Fruits",0.49
154,1982,10,"Rajasthan","Jhalawar","Onions",0.26
154,1982,10,"Rajasthan","Jhalawar","Potatoes",0.09
154,1982,10,"Rajasthan","Jhalawar","Vegetables",1.09
154,1983,10,"Rajasthan","Jhalawar","Fodder",2.37
154,1983,10,"Rajasthan","Jhalawar","Fruits",0.76
154,1983,10,"Rajasthan","Jhalawar","Onions",0.33
154,1983,10,"Rajasthan","Jhalawar","Potatoes",0.1
154,1983,10,"Rajasthan","Jhalawar","Vegetables",1.08
154,1984,10,"Rajasthan","Jhalawar","Fodder",2.79
154,1984,10,"Rajasthan","Jhalawar","Fruits",0.87
154,1984,10,"Rajasthan","Jhalawar","Onions",0.3
154,1984,10,"Rajasthan","Jhalawar","Potatoes",0.14
154,1984,10,"Rajasthan","Jhalawar","Vegetables",1.03
154,1985,10,"Rajasthan","Jhalawar","Fodder",3.49
154,1985,10,"Rajasthan","Jhalawar","Fruits",1.01
154,1985,10,"Rajasthan","Jhalawar","Onions",0.27
154,1985,10,"Rajasthan","Jhalawar","Potatoes",0.08
154,1985,10,"Rajasthan","Jhalawar","Vegetables",1.01
154,1986,10,"Rajasthan","Jhalawar","Fodder",3.15
154,1986,10,"Rajasthan","Jhalawar","Fruits",1.01
154,1986,10,"Rajasthan","Jhalawar","Onions",0.14
154,1986,10,"Rajasthan","Jhalawar","Potatoes",0.06
154,1986,10,"Rajasthan","Jhalawar","Vegetables",0.84
154,1987,10,"Rajasthan","Jhalawar","Fodder",3.58
154,1987,10,"Rajasthan","Jhalawar","Fruits",1.01
154,1987,10,"Rajasthan","Jhalawar","Onions",0.2
154,1987,10,"Rajasthan","Jhalawar","Potatoes",0.08
154,1987,10,"Rajasthan","Jhalawar","Vegetables",0.81
154,1988,10,"Rajasthan","Jhalawar","Fodder",5.13
154,1988,10,"Rajasthan","Jhalawar","Fruits",1.14
154,1988,10,"Rajasthan","Jhalawar","Onions",0.15
154,1988,10,"Rajasthan","Jhalawar","Potatoes",0.09
154,1988,10,"Rajasthan","Jhalawar","Vegetables",0.88
154,1989,10,"Rajasthan","Jhalawar","Fodder",3.18
154,1989,10,"Rajasthan","Jhalawar","Fruits",1.05
154,1989,10,"Rajasthan","Jhalawar","Onions",0.17
154,1989,10,"Rajasthan","Jhalawar","Potatoes",0.05
154,1989,10,"Rajasthan","Jhalawar","Vegetables",0.85
154,1990,10,"Rajasthan","Jhalawar","Fodder",0.0
154,1990,10,"Rajasthan","Jhalawar","Fruits",1.26
154,1990,10,"Rajasthan","Jhalawar","Onions",0.19
154,1990,10,"Rajasthan","Jhalawar","Potatoes",0.08
154,1990,10,"Rajasthan","Jhalawar","Vegetables",0.97
154,1991,10,"Rajasthan","Jhalawar","Fodder",0.0
154,1991,10,"Rajasthan","Jhalawar","Fruits",1.29
154,1991,10,"Rajasthan","Jhalawar","Onions",0.18
154,1991,10,"Rajasthan","Jhalawar","Potatoes",0.05
154,1991,10,"Rajasthan","Jhalawar","Vegetables",1.1
154,1992,10,"Rajasthan","Jhalawar","Fodder",0.0
154,1992,10,"Rajasthan","Jhalawar","Fruits",0.98
154,1992,10,"Rajasthan","Jhalawar","Onions",0.1
154,1992,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,1992,10,"Rajasthan","Jhalawar","Vegetables",0.88
154,1993,10,"Rajasthan","Jhalawar","Fodder",0.0
154,1993,10,"Rajasthan","Jhalawar","Fruits",1.13
154,1993,10,"Rajasthan","Jhalawar","Onions",0.16
154,1993,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,1993,10,"Rajasthan","Jhalawar","Vegetables",1.02
154,1994,10,"Rajasthan","Jhalawar","Fodder",0.0
154,1994,10,"Rajasthan","Jhalawar","Fruits",1.45
154,1994,10,"Rajasthan","Jhalawar","Onions",0.11
154,1994,10,"Rajasthan","Jhalawar","Potatoes",0.1
154,1994,10,"Rajasthan","Jhalawar","Vegetables",1.1
154,1995,10,"Rajasthan","Jhalawar","Fodder",4.12
154,1995,10,"Rajasthan","Jhalawar","Fruits",1.77
154,1995,10,"Rajasthan","Jhalawar","Onions",0.17
154,1995,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,1995,10,"Rajasthan","Jhalawar","Vegetables",1.02
154,1996,10,"Rajasthan","Jhalawar","Fodder",5.05
154,1996,10,"Rajasthan","Jhalawar","Fruits",2.0
154,1996,10,"Rajasthan","Jhalawar","Onions",0.16
154,1996,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,1996,10,"Rajasthan","Jhalawar","Vegetables",1.03
154,1997,10,"Rajasthan","Jhalawar","Fodder",4.76
154,1997,10,"Rajasthan","Jhalawar","Fruits",2.26
154,1997,10,"Rajasthan","Jhalawar","Onions",0.11
154,1997,10,"Rajasthan","Jhalawar","Potatoes",0.09
154,1997,10,"Rajasthan","Jhalawar","Vegetables",0.97
154,1998,10,"Rajasthan","Jhalawar","Fodder",4.14
154,1998,10,"Rajasthan","Jhalawar","Fruits",3.25
154,1998,10,"Rajasthan","Jhalawar","Onions",0.13
154,1998,10,"Rajasthan","Jhalawar","Potatoes",0.11
154,1998,10,"Rajasthan","Jhalawar","Vegetables",1.03
154,1999,10,"Rajasthan","Jhalawar","Fodder",4.12
154,1999,10,"Rajasthan","Jhalawar","Fruits",3.72
154,1999,10,"Rajasthan","Jhalawar","Onions",0.27
154,1999,10,"Rajasthan","Jhalawar","Potatoes",0.08
154,1999,10,"Rajasthan","Jhalawar","Vegetables",1.3
154,2000,10,"Rajasthan","Jhalawar","Fodder",4.2
154,2000,10,"Rajasthan","Jhalawar","Fruits",4.03
154,2000,10,"Rajasthan","Jhalawar","Onions",0.2
154,2000,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,2000,10,"Rajasthan","Jhalawar","Vegetables",1.04
154,2001,10,"Rajasthan","Jhalawar","Fodder",3.62
154,2001,10,"Rajasthan","Jhalawar","Fruits",5.21
154,2001,10,"Rajasthan","Jhalawar","Onions",0.25
154,2001,10,"Rajasthan","Jhalawar","Potatoes",0.05
154,2001,10,"Rajasthan","Jhalawar","Vegetables",1.13
154,2002,10,"Rajasthan","Jhalawar","Fodder",4.2
154,2002,10,"Rajasthan","Jhalawar","Fruits",5.44
154,2002,10,"Rajasthan","Jhalawar","Onions",0.24
154,2002,10,"Rajasthan","Jhalawar","Potatoes",0.05
154,2002,10,"Rajasthan","Jhalawar","Vegetables",1.24
154,2003,10,"Rajasthan","Jhalawar","Fodder",3.75
154,2003,10,"Rajasthan","Jhalawar","Fruits",5.77
154,2003,10,"Rajasthan","Jhalawar","Onions",0.17
154,2003,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,2003,10,"Rajasthan","Jhalawar","Vegetables",1.04
154,2004,10,"Rajasthan","Jhalawar","Fodder",3.68
154,2004,10,"Rajasthan","Jhalawar","Fruits",6.04
154,2004,10,"Rajasthan","Jhalawar","Onions",0.17
154,2004,10,"Rajasthan","Jhalawar","Potatoes",0.1
154,2004,10,"Rajasthan","Jhalawar","Vegetables",1.15
154,2005,10,"Rajasthan","Jhalawar","Fodder",3.51
154,2005,10,"Rajasthan","Jhalawar","Fruits",6.6
154,2005,10,"Rajasthan","Jhalawar","Onions",0.16
154,2005,10,"Rajasthan","Jhalawar","Potatoes",0.05
154,2005,10,"Rajasthan","Jhalawar","Vegetables",1.13
154,2006,10,"Rajasthan","Jhalawar","Fodder",4.05
154,2006,10,"Rajasthan","Jhalawar","Fruits",6.93
154,2006,10,"Rajasthan","Jhalawar","Onions",0.17
154,2006,10,"Rajasthan","Jhalawar","Potatoes",0.08
154,2006,10,"Rajasthan","Jhalawar","Vegetables",1.29
154,2007,10,"Rajasthan","Jhalawar","Fodder",3.48
154,2007,10,"Rajasthan","Jhalawar","Fruits",7.6
154,2007,10,"Rajasthan","Jhalawar","Onions",0.26
154,2007,10,"Rajasthan","Jhalawar","Potatoes",0.11
154,2007,10,"Rajasthan","Jhalawar","Vegetables",1.48
154,2008,10,"Rajasthan","Jhalawar","Fodder",3.13
154,2008,10,"Rajasthan","Jhalawar","Fruits",8.22
154,2008,10,"Rajasthan","Jhalawar","Onions",0.12
154,2008,10,"Rajasthan","Jhalawar","Potatoes",0.14
154,2008,10,"Rajasthan","Jhalawar","Vegetables",1.23
154,2009,10,"Rajasthan","Jhalawar","Fodder",3.79
154,2009,10,"Rajasthan","Jhalawar","Fruits",8.67
154,2009,10,"Rajasthan","Jhalawar","Onions",0.4
154,2009,10,"Rajasthan","Jhalawar","Potatoes",0.05
154,2009,10,"Rajasthan","Jhalawar","Vegetables",1.61
154,2010,10,"Rajasthan","Jhalawar","Fodder",3.36
154,2010,10,"Rajasthan","Jhalawar","Fruits",9.02
154,2010,10,"Rajasthan","Jhalawar","Onions",0.83
154,2010,10,"Rajasthan","Jhalawar","Potatoes",0.12
154,2010,10,"Rajasthan","Jhalawar","Vegetables",2.27
154,2011,10,"Rajasthan","Jhalawar","Fodder",3.1
154,2011,10,"Rajasthan","Jhalawar","Fruits",9.29
154,2011,10,"Rajasthan","Jhalawar","Onions",1.42
154,2011,10,"Rajasthan","Jhalawar","Potatoes",0.1
154,2011,10,"Rajasthan","Jhalawar","Vegetables",3.08
154,2012,10,"Rajasthan","Jhalawar","Fodder",3.94
154,2012,10,"Rajasthan","Jhalawar","Fruits",9.92
154,2012,10,"Rajasthan","Jhalawar","Onions",1.34
154,2012,10,"Rajasthan","Jhalawar","Potatoes",0.1
154,2012,10,"Rajasthan","Jhalawar","Vegetables",2.59
154,2013,10,"Rajasthan","Jhalawar","Fodder",3.44
154,2013,10,"Rajasthan","Jhalawar","Fruits",10.44
154,2013,10,"Rajasthan","Jhalawar","Onions",1.91
154,2013,10,"Rajasthan","Jhalawar","Potatoes",0.12
154,2013,10,"Rajasthan","Jhalawar","Vegetables",3.36
154,2014,10,"Rajasthan","Jhalawar","Fodder",2.82
154,2014,10,"Rajasthan","Jhalawar","Fruits",10.82
154,2014,10,"Rajasthan","Jhalawar","Onions",1.55
154,2014,10,"Rajasthan","Jhalawar","Potatoes",0.11
154,2014,10,"Rajasthan","Jhalawar","Vegetables",3.31
154,2015,10,"Rajasthan","Jhalawar","Fodder",2.58
154,2015,10,"Rajasthan","Jhalawar","Fruits",11.68
154,2015,10,"Rajasthan","Jhalawar","Onions",2.69
154,2015,10,"Rajasthan","Jhalawar","Potatoes",0.14
154,2015,10,"Rajasthan","Jhalawar","Vegetables",4.49
154,2016,10,"Rajasthan","Jhalawar","Fodder",2.57
154,2016,10,"Rajasthan","Jhalawar","Fruits",12.29
154,2016,10,"Rajasthan","Jhalawar","Onions",2.36
154,2016,10,"Rajasthan","Jhalawar","Potatoes",0.09
154,2016,10,"Rajasthan","Jhalawar","Vegetables",3.86
154,2017,10,"Rajasthan","Jhalawar","Fodder",2.29
154,2017,10,"Rajasthan","Jhalawar","Fruits",12.42
154,2017,10,"Rajasthan","Jhalawar","Onions",2.45
154,2017,10,"Rajasthan","Jhalawar","Potatoes",0.07
154,2017,10,"Rajasthan","Jhalawar","Vegetables",3.69
155,1966,10,"Rajasthan","Jhunjhunu","Fodder",64.57
155,1966,10,"Rajasthan","Jhunjhunu","Fruits",0.09
155,1966,10,"Rajasthan","Jhunjhunu","Onions",0.38
155,1966,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1966,10,"Rajasthan","Jhunjhunu","Vegetables",0.52
155,1967,10,"Rajasthan","Jhunjhunu","Fodder",78.1
155,1967,10,"Rajasthan","Jhunjhunu","Fruits",0.04
155,1967,10,"Rajasthan","Jhunjhunu","Onions",0.24
155,1967,10,"Rajasthan","Jhunjhunu","Potatoes",0.02
155,1967,10,"Rajasthan","Jhunjhunu","Vegetables",0.49
155,1968,10,"Rajasthan","Jhunjhunu","Fodder",68.29
155,1968,10,"Rajasthan","Jhunjhunu","Fruits",0.04
155,1968,10,"Rajasthan","Jhunjhunu","Onions",0.3
155,1968,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1968,10,"Rajasthan","Jhunjhunu","Vegetables",0.58
155,1969,10,"Rajasthan","Jhunjhunu","Fodder",66.69
155,1969,10,"Rajasthan","Jhunjhunu","Fruits",0.03
155,1969,10,"Rajasthan","Jhunjhunu","Onions",0.39
155,1969,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1969,10,"Rajasthan","Jhunjhunu","Vegetables",1.49
155,1970,10,"Rajasthan","Jhunjhunu","Fodder",96.85
155,1970,10,"Rajasthan","Jhunjhunu","Fruits",0.05
155,1970,10,"Rajasthan","Jhunjhunu","Onions",0.64
155,1970,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1970,10,"Rajasthan","Jhunjhunu","Vegetables",1.35
155,1971,10,"Rajasthan","Jhunjhunu","Fodder",74.47
155,1971,10,"Rajasthan","Jhunjhunu","Fruits",0.04
155,1971,10,"Rajasthan","Jhunjhunu","Onions",0.52
155,1971,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1971,10,"Rajasthan","Jhunjhunu","Vegetables",0.99
155,1972,10,"Rajasthan","Jhunjhunu","Fodder",92.59
155,1972,10,"Rajasthan","Jhunjhunu","Fruits",0.05
155,1972,10,"Rajasthan","Jhunjhunu","Onions",0.63
155,1972,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1972,10,"Rajasthan","Jhunjhunu","Vegetables",1.24
155,1973,10,"Rajasthan","Jhunjhunu","Fodder",59.21
155,1973,10,"Rajasthan","Jhunjhunu","Fruits",0.09
155,1973,10,"Rajasthan","Jhunjhunu","Onions",0.58
155,1973,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1973,10,"Rajasthan","Jhunjhunu","Vegetables",1.32
155,1974,10,"Rajasthan","Jhunjhunu","Fodder",89.66
155,1974,10,"Rajasthan","Jhunjhunu","Fruits",0.09
155,1974,10,"Rajasthan","Jhunjhunu","Onions",0.51
155,1974,10,"Rajasthan","Jhunjhunu","Potatoes",0.01
155,1974,10,"Rajasthan","Jhunjhunu","Vegetables",1.63
155,1975,10,"Rajasthan","Jhunjhunu","Fodder",116.96
155,1975,10,"Rajasthan","Jhunjhunu","Fruits",0.06
155,1975,10,"Rajasthan","Jhunjhunu","Onions",0.54
155,1975,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1975,10,"Rajasthan","Jhunjhunu","Vegetables",1.53
155,1976,10,"Rajasthan","Jhunjhunu","Fodder",123.9
155,1976,10,"Rajasthan","Jhunjhunu","Fruits",0.09
155,1976,10,"Rajasthan","Jhunjhunu","Onions",0.34
155,1976,10,"Rajasthan","Jhunjhunu","Potatoes",0.01
155,1976,10,"Rajasthan","Jhunjhunu","Vegetables",1.0
155,1977,10,"Rajasthan","Jhunjhunu","Fodder",70.17
155,1977,10,"Rajasthan","Jhunjhunu","Fruits",0.09
155,1977,10,"Rajasthan","Jhunjhunu","Onions",0.35
155,1977,10,"Rajasthan","Jhunjhunu","Potatoes",0.02
155,1977,10,"Rajasthan","Jhunjhunu","Vegetables",1.15
155,1978,10,"Rajasthan","Jhunjhunu","Fodder",99.6
155,1978,10,"Rajasthan","Jhunjhunu","Fruits",0.05
155,1978,10,"Rajasthan","Jhunjhunu","Onions",0.45
155,1978,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1978,10,"Rajasthan","Jhunjhunu","Vegetables",0.94
155,1979,10,"Rajasthan","Jhunjhunu","Fodder",86.04
155,1979,10,"Rajasthan","Jhunjhunu","Fruits",0.2
155,1979,10,"Rajasthan","Jhunjhunu","Onions",0.88
155,1979,10,"Rajasthan","Jhunjhunu","Potatoes",0.01
155,1979,10,"Rajasthan","Jhunjhunu","Vegetables",1.33
155,1980,10,"Rajasthan","Jhunjhunu","Fodder",75.85
155,1980,10,"Rajasthan","Jhunjhunu","Fruits",0.06
155,1980,10,"Rajasthan","Jhunjhunu","Onions",0.84
155,1980,10,"Rajasthan","Jhunjhunu","Potatoes",0.01
155,1980,10,"Rajasthan","Jhunjhunu","Vegetables",1.92
155,1981,10,"Rajasthan","Jhunjhunu","Fodder",87.21
155,1981,10,"Rajasthan","Jhunjhunu","Fruits",0.22
155,1981,10,"Rajasthan","Jhunjhunu","Onions",0.89
155,1981,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1981,10,"Rajasthan","Jhunjhunu","Vegetables",2.59
155,1982,10,"Rajasthan","Jhunjhunu","Fodder",31.73
155,1982,10,"Rajasthan","Jhunjhunu","Fruits",0.12
155,1982,10,"Rajasthan","Jhunjhunu","Onions",0.77
155,1982,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1982,10,"Rajasthan","Jhunjhunu","Vegetables",1.89
155,1983,10,"Rajasthan","Jhunjhunu","Fodder",93.05
155,1983,10,"Rajasthan","Jhunjhunu","Fruits",0.03
155,1983,10,"Rajasthan","Jhunjhunu","Onions",0.85
155,1983,10,"Rajasthan","Jhunjhunu","Potatoes",0.01
155,1983,10,"Rajasthan","Jhunjhunu","Vegetables",1.64
155,1984,10,"Rajasthan","Jhunjhunu","Fodder",88.39
155,1984,10,"Rajasthan","Jhunjhunu","Fruits",0.13
155,1984,10,"Rajasthan","Jhunjhunu","Onions",1.06
155,1984,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1984,10,"Rajasthan","Jhunjhunu","Vegetables",2.75
155,1985,10,"Rajasthan","Jhunjhunu","Fodder",87.04
155,1985,10,"Rajasthan","Jhunjhunu","Fruits",0.17
155,1985,10,"Rajasthan","Jhunjhunu","Onions",1.02
155,1985,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1985,10,"Rajasthan","Jhunjhunu","Vegetables",2.0
155,1986,10,"Rajasthan","Jhunjhunu","Fodder",81.37
155,1986,10,"Rajasthan","Jhunjhunu","Fruits",0.18
155,1986,10,"Rajasthan","Jhunjhunu","Onions",0.97
155,1986,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1986,10,"Rajasthan","Jhunjhunu","Vegetables",1.81
155,1987,10,"Rajasthan","Jhunjhunu","Fodder",82.33
155,1987,10,"Rajasthan","Jhunjhunu","Fruits",0.19
155,1987,10,"Rajasthan","Jhunjhunu","Onions",1.01
155,1987,10,"Rajasthan","Jhunjhunu","Potatoes",0.01
155,1987,10,"Rajasthan","Jhunjhunu","Vegetables",1.35
155,1988,10,"Rajasthan","Jhunjhunu","Fodder",82.14
155,1988,10,"Rajasthan","Jhunjhunu","Fruits",0.16
155,1988,10,"Rajasthan","Jhunjhunu","Onions",1.14
155,1988,10,"Rajasthan","Jhunjhunu","Potatoes",0.01
155,1988,10,"Rajasthan","Jhunjhunu","Vegetables",1.61
155,1989,10,"Rajasthan","Jhunjhunu","Fodder",82.67
155,1989,10,"Rajasthan","Jhunjhunu","Fruits",0.14
155,1989,10,"Rajasthan","Jhunjhunu","Onions",1.14
155,1989,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1989,10,"Rajasthan","Jhunjhunu","Vegetables",1.52
155,1990,10,"Rajasthan","Jhunjhunu","Fodder",0.0
155,1990,10,"Rajasthan","Jhunjhunu","Fruits",0.15
155,1990,10,"Rajasthan","Jhunjhunu","Onions",1.14
155,1990,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1990,10,"Rajasthan","Jhunjhunu","Vegetables",1.5
155,1991,10,"Rajasthan","Jhunjhunu","Fodder",0.0
155,1991,10,"Rajasthan","Jhunjhunu","Fruits",0.12
155,1991,10,"Rajasthan","Jhunjhunu","Onions",1.38
155,1991,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1991,10,"Rajasthan","Jhunjhunu","Vegetables",1.68
155,1992,10,"Rajasthan","Jhunjhunu","Fodder",0.0
155,1992,10,"Rajasthan","Jhunjhunu","Fruits",0.08
155,1992,10,"Rajasthan","Jhunjhunu","Onions",1.46
155,1992,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1992,10,"Rajasthan","Jhunjhunu","Vegetables",1.78
155,1993,10,"Rajasthan","Jhunjhunu","Fodder",0.0
155,1993,10,"Rajasthan","Jhunjhunu","Fruits",0.12
155,1993,10,"Rajasthan","Jhunjhunu","Onions",1.37
155,1993,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1993,10,"Rajasthan","Jhunjhunu","Vegetables",1.76
155,1994,10,"Rajasthan","Jhunjhunu","Fodder",0.0
155,1994,10,"Rajasthan","Jhunjhunu","Fruits",0.11
155,1994,10,"Rajasthan","Jhunjhunu","Onions",1.32
155,1994,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1994,10,"Rajasthan","Jhunjhunu","Vegetables",1.73
155,1995,10,"Rajasthan","Jhunjhunu","Fodder",86.1
155,1995,10,"Rajasthan","Jhunjhunu","Fruits",0.13
155,1995,10,"Rajasthan","Jhunjhunu","Onions",1.52
155,1995,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1995,10,"Rajasthan","Jhunjhunu","Vegetables",1.92
155,1996,10,"Rajasthan","Jhunjhunu","Fodder",90.02
155,1996,10,"Rajasthan","Jhunjhunu","Fruits",0.14
155,1996,10,"Rajasthan","Jhunjhunu","Onions",1.56
155,1996,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1996,10,"Rajasthan","Jhunjhunu","Vegetables",2.0
155,1997,10,"Rajasthan","Jhunjhunu","Fodder",89.04
155,1997,10,"Rajasthan","Jhunjhunu","Fruits",0.12
155,1997,10,"Rajasthan","Jhunjhunu","Onions",1.47
155,1997,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1997,10,"Rajasthan","Jhunjhunu","Vegetables",1.87
155,1998,10,"Rajasthan","Jhunjhunu","Fodder",87.8
155,1998,10,"Rajasthan","Jhunjhunu","Fruits",0.12
155,1998,10,"Rajasthan","Jhunjhunu","Onions",1.42
155,1998,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1998,10,"Rajasthan","Jhunjhunu","Vegetables",1.85
155,1999,10,"Rajasthan","Jhunjhunu","Fodder",84.47
155,1999,10,"Rajasthan","Jhunjhunu","Fruits",0.1
155,1999,10,"Rajasthan","Jhunjhunu","Onions",1.59
155,1999,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,1999,10,"Rajasthan","Jhunjhunu","Vegetables",2.0
155,2000,10,"Rajasthan","Jhunjhunu","Fodder",79.59
155,2000,10,"Rajasthan","Jhunjhunu","Fruits",0.14
155,2000,10,"Rajasthan","Jhunjhunu","Onions",1.4
155,2000,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,2000,10,"Rajasthan","Jhunjhunu","Vegetables",1.73
155,2001,10,"Rajasthan","Jhunjhunu","Fodder",69.83
155,2001,10,"Rajasthan","Jhunjhunu","Fruits",0.16
155,2001,10,"Rajasthan","Jhunjhunu","Onions",1.39
155,2001,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,2001,10,"Rajasthan","Jhunjhunu","Vegetables",1.79
155,2002,10,"Rajasthan","Jhunjhunu","Fodder",29.75
155,2002,10,"Rajasthan","Jhunjhunu","Fruits",0.16
155,2002,10,"Rajasthan","Jhunjhunu","Onions",1.16
155,2002,10,"Rajasthan","Jhunjhunu","Potatoes",0.01
155,2002,10,"Rajasthan","Jhunjhunu","Vegetables",1.5
155,2003,10,"Rajasthan","Jhunjhunu","Fodder",58.99
155,2003,10,"Rajasthan","Jhunjhunu","Fruits",0.18
155,2003,10,"Rajasthan","Jhunjhunu","Onions",1.44
155,2003,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,2003,10,"Rajasthan","Jhunjhunu","Vegetables",1.84
155,2004,10,"Rajasthan","Jhunjhunu","Fodder",59.76
155,2004,10,"Rajasthan","Jhunjhunu","Fruits",0.14
155,2004,10,"Rajasthan","Jhunjhunu","Onions",1.69
155,2004,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,2004,10,"Rajasthan","Jhunjhunu","Vegetables",2.17
155,2005,10,"Rajasthan","Jhunjhunu","Fodder",71.67
155,2005,10,"Rajasthan","Jhunjhunu","Fruits",0.16
155,2005,10,"Rajasthan","Jhunjhunu","Onions",1.97
155,2005,10,"Rajasthan","Jhunjhunu","Potatoes",0.0
155,2005,10,"Rajasthan","Jhunjhunu","Vegetables",2.66
155,2006,10,"Rajasthan","Jhunjhunu","Fodder",67.42
